"V1" "V2"
"88" -0.704850872367567 2.2658074550886
"89" 0.48120164460898 -1.07791978768844
"90" -0.908476448990076 1.98945749856467
"91" 2.05024283801087 0.360646436862193
"92" -1.59720186273229 3.7346124790335
"93" -0.149588219282057 0.544458898734967
"94" -0.705193792957311 -1.25098245746433
"95" -0.541763362429382 1.24649936832397
"96" 0.626156283416203 -2.55932338747639
"97" -2.98573063870546 -0.978443255655334
"98" -2.0084892609716 -1.09428427958072
"99" -2.04810963554318 1.83425842032553
"100" -0.589541986981288 -3.98248924256041
"101" -1.06286532483126 2.42354725214369
"102" 0.281232301659151 1.4979336839841
"103" 0.182483017546513 0.598554685673335
"104" -1.91280093911713 -1.14602174500452
"105" -0.275048208711235 -3.64394845217578
"106" -4.26343304116329 -0.233335933673609
"107" -0.834868553222879 -2.30456502412501
"108" 0.758614120089878 1.39917900280048
"109" -1.0581869717479 2.1206445942362
"110" -0.653795742977018 -1.48035438355931
"111" -1.90905360542207 -2.03335767868388
"112" -0.475811847654175 0.342820499119137
"113" 0.346487911586665 -3.39954712415839
"114" 0.678962700125812 -2.43856441534306
"115" 2.2284180222568 0.159758953813095
"116" 2.76783848161212 0.159481684120322
"117" -1.28316776402713 3.63139857769545
"118" 0.0488507608445321 0.957069251291875
"119" 0.647652042095285 -3.42971857191683
"120" 2.91911889591058 0.141970791296031
"121" -0.111598412679369 -1.92074325364911
"122" 1.4241666735783 0.245638934483742
"123" -1.40198441120164 3.99321910963593
"124" -0.564177173319242 -2.5010803202542
"125" 1.61038461157525 -0.835856751678807
"126" -0.627350437712322 -2.03610328797088
"127" -2.692485407258 -2.43157887765091
"128" 3.91524056072387 0.0639693802146022
"129" 0.0766785061607204 -1.84745921312098
"130" -1.72077591595915 -2.28333121543452
"131" -1.17216799164955 -3.12552714837908
"132" -0.78628277199163 -0.56561195284037
"133" -1.28528523728195 -0.305653088937235
"134" -0.927963382224459 0.0550644995616396
"135" 2.58730485317407 1.75054933747063
"136" -1.54938546296242 1.97871577404858
"137" 1.08580372211301 1.34695759513136
"138" 0.72903324690119 1.00694758749857
"139" -2.52222423151064 1.78829253076807
"140" 2.91897460900567 -0.111730229192021
"141" 1.44574377172596 0.473823703173775
"142" -2.15136734072741 2.15025369513935
"143" -1.76672803820294 0.186845019087598
"144" -2.22721150746382 0.239749465697395
"145" 0.265827401232685 -0.0585823749669542
"146" 0.8529296697927 2.72647087180848
"147" 1.87545303495482 0.555294156278808
"148" -1.42832143769186 4.69224138837894
"149" 0.978716370345512 0.512243811842117
"150" -3.73269806386182 2.96085092431491
"151" -2.42391204316142 2.27370247095202
"152" 1.53034888107986 2.12939855157332
"153" -0.495069465826468 0.622516987300921
"154" -0.0896378565389767 2.76379530984985
"155" -2.28213315536373 0.136878156027824
"156" 1.11000874566454 -0.621042257936228
"157" 0.901361106511454 0.125449144116805
"158" 1.75055139469276 1.86339572937508
"159" 3.14941414311466 0.910181667561889
"160" -2.56365083889446 -2.32035541268809
"161" 4.5412313756188 0.23655877651474
"162" 2.95256073708548 -1.35076655524222
"163" -2.41723329530333 1.75319498261285
"164" -4.57350543799918 4.69339266333104
"165" 2.19782032149347 0.128836132519837
"166" -0.209343790436975 2.0079600985152
"167" -3.26191839637813 3.37565609021616
"168" -1.00649955094269 1.50871362574617
"169" -0.920931025149465 -2.25931513850259
"170" -0.502549238949504 -2.29490911095587
"171" 2.63576816273718 -0.604222726149677
"172" 3.67689331801919 1.27656581225959
"173" -1.9299299890755 2.77850710152969
"174" -2.21539399433422 -1.48416483904293
"175" -3.11894921602681 1.89781134102315
"176" 2.960704804131 -2.68763445777403
"177" 3.21270936059443 1.94655014643277
"178" -1.96102686288497 -1.93376723347389
"179" -0.10835565042847 0.84157506985391
"180" 1.83011277485889 -0.383843153647606
"181" -1.99175563130762 -0.634841565472137
"182" -0.00737294856625255 0.354100304227838
"183" -0.678593799077731 0.793708928273713
"184" -0.987091539087144 5.23263972728752
"185" 1.48029752936854 0.71643030449052
"186" -0.34284646964628 -1.21437012315859
"187" -2.52003599043015 2.58707792345449
"188" 1.67035811296051 0.16049370282878
"189" 0.179753798277785 -0.981772011342962
"190" -4.33385154758899 -1.7169034634386
"191" -0.903472439639475 0.271193883348392
"192" -0.786149681444846 2.96807596716089
"193" 2.69597153115438 -2.57297707939173
"194" 0.140025740537927 0.582119656693011
"195" 0.121707847442864 -0.296506821172549
"196" -0.805679982481766 2.11737911105011
"197" 0.222756069127065 -4.3994435171278
"198" -0.157422742179236 -3.31660645462052
"199" 0.764883284681695 -3.95092358116864
"200" 2.01960614572863 -0.143853360483549
"201" 8.89063570912823 10.3366134101154
"202" 6.09570791724063 10.0781531907531
"203" 3.40828179290408 7.5514029571364
"204" 2.36322851692833 10.5641254630156
"205" 4.56881929903976 9.64315178148751
"206" -0.828313151276197 11.4690352065443
"207" 6.15427214539148 6.62006677318702
"208" 8.61648641196452 12.2028773243824
"209" 4.51425379087299 6.12920716584767
"210" 4.11915636424014 9.14781404911864
"211" 1.30677427951436 8.51891591532951
"212" 8.61232319035716 11.3373895654885
"213" 3.69313085625516 8.31788648261714
"214" 3.0470561220905 10.9258744835257
"215" 3.93376704615472 4.01978344239296
"216" 5.46016045314199 10.2697082730136
"217" 2.72644449563149 9.38531585043041
"218" 4.3497235586853 9.82008642264744
"219" -0.152948664218659 8.61913740875139
"220" 3.87535323811937 13.1416978038697
"221" 4.83316277236777 8.52157152235523
"222" 5.20966802342129 8.81467992747119
"223" 1.62286169832243 7.80954143765221
"224" -0.0988894988087754 7.18112852400137
"225" 7.81896514666672 9.0308940028449
"226" 6.24324202371655 10.7086272661769
"227" 5.61423928571165 9.44794346289234
"228" 4.01437161269509 5.77523948387704
"229" 1.8991065930182 7.75439048956902
"230" 1.62298160952355 8.81614460370976
"231" 2.79269700027664 9.77841267212222
"232" 3.56513074924865 14.2507277797458
"233" 4.98838555166025 6.08803510084312
"234" 4.99235081753953 10.1370787558148
"235" 6.20777463235225 10.7645006094783
"236" 6.3631402933477 9.26975449632514
"237" -1.83810443183713 9.72512403245505
"238" 0.850516129276003 10.1851033677219
"239" 5.51392764681707 5.58248742181033
"240" 8.84444060459263 11.9759377216338
"241" 1.63292166041239 13.294508003037
"242" 4.61537870170938 14.1131240592709
"243" 8.16328533417183 8.11739968907928
"244" 3.96669547182513 11.7868649599375
"245" 2.17116923488712 6.39271525589916
"246" 3.46160104821403 11.2017763790794
"247" 6.1037910991513 8.46626996661993
"248" 6.93175364293497 8.65697927364454
"249" 6.01081329913014 14.1840258409476
"250" 6.39740083596397 13.2213322451467
"251" 5.49043611984359 12.2254625911529
"252" 3.97764856877905 11.0877808218168
"253" 9.36303386774077 11.109035202803
"254" 4.54040157809574 8.23732150566475
"255" 0.74281247418432 9.34753490004072
"256" 0.440079543926499 8.72185128445612
"257" 5.36064414706378 13.1384990678655
"258" 4.31701659483645 10.4477169150397
"259" 0.0464387682866647 11.0595000075835
"260" 3.9111512079261 8.80512065036407
"261" 7.95300605779857 13.4790225959915
"262" 10.8805596456436 9.46927029358008
"263" 2.26601377863779 13.0583407031917
"264" 4.74037436773379 9.56983974523734
"265" 4.36639654964493 12.4169180554616
"266" 5.08511383477061 9.6312362614125
"267" 5.4582899366082 13.5374780588572
"268" 4.28504498210823 7.10795621989233
"269" 5.84021656511887 7.84531716696826
"270" 6.96377217775869 10.5926434529983
"271" 2.69041626611303 7.6723170610012
"272" 2.81988330662297 13.2129069380058
"273" 9.00581501388723 12.7225808366269
"274" 5.60946399097486 8.6952897670978
"275" 2.15537182181727 11.0704570279817
"276" 6.88023466495232 10.9707003093889
"277" 2.8124473719704 6.0829444208617
"278" 9.1250036753645 9.35799938831211
"279" 3.10381296604624 12.756850452341
"280" 6.14910429649839 6.04079724568315
"281" 5.62598149262858 7.84298541277571
"282" 4.84490632675371 12.4757225557112
"283" 8.86881331706483 10.2800834351739
"284" 9.86403287156812 12.3196861960229
"285" 6.36708111663863 4.94575978691621
"286" 7.26405742986228 8.11443589451468
"287" 9.43016783894274 6.68053995313073
"288" 5.1194200254891 10.5953680933467
"289" 2.35717314663547 6.82628405826226
"290" 4.22499444833688 11.2007830082129
"291" 4.95255177837773 14.224079390408
"292" 6.23928778565836 11.6260953301532
"293" 3.60300470505963 13.5061889276516
"294" 5.12430101337062 8.88057451167379
"295" 6.22053154559697 11.6947233102632
"296" 6.2524815894865 13.4902075989908
"297" 3.84665207170938 12.0838468420121
"298" 6.38537519386052 7.07917709988452
"299" 6.1403271508131 11.7481131550672
"300" 3.74336456517888 5.64968716176769
"301" 6.62472172815439 7.42141596491682
"302" 3.0709645591155 12.1168504708138
"303" 5.31745055370047 10.4705428937251
"304" 3.21231930326844 10.8649344476758
"305" 4.92236679571325 9.98002751913215
"306" 1.1263082329136 13.6347161780851
"307" 6.23600242858242 8.55205380010275
"308" -0.825999706462692 7.54639756209598
"309" 8.18457862445369 11.9371213310978
"310" 4.1090660991797 12.1857175427461
"311" 8.03975250634646 8.73093027133852
"312" 2.18476797323238 12.0355743487088
"313" 8.423161962895 9.80935402866673
"314" 4.17782407970038 9.20106598026524
"315" 7.9073814774549 7.14263794356251
"316" 4.94475195828331 11.5468874754217
"317" 1.86823778469767 9.63509909632838
"318" 2.82131074072304 7.8687880126303
"319" 5.79387140428843 13.6927830060438
"320" 4.30993220937939 14.064045378125
"321" 6.98978205016263 11.5142640386769
"322" 2.06210665858232 6.35113062348882
"323" 2.05955639485411 10.14596503729
"324" 8.10185820625914 7.48197833416705
"325" 1.50533829338291 9.68641751731555
"326" 2.41144995518003 9.8887880682485
"327" 7.19940503222282 7.57044537982776
"328" 0.873613338588853 9.96484842115998
"329" 9.0664816213981 8.8869459977057
"330" 3.24351427885166 10.5500047403831
"331" 3.20828176928703 9.74778852264143
"332" 2.83045986354809 8.29415088816184
"333" 7.03507856202712 12.6329947376207
"334" 4.74015857036818 8.79814356125158
"335" 7.5018717021836 11.9012357576784
"336" 8.96666143491936 10.9645013402699
"337" 1.55881890525696 11.235817516561
"338" 4.65585789072651 7.72778384952497
"339" 3.79866998598063 10.1859649798197
"340" -0.568945189707134 7.99261843486921
"341" 4.6384834353764 9.11365724026155
"342" 7.6981178003854 9.49033656076681
"343" 4.40275337610599 5.6097424487294
"344" 4.03414319809721 9.00176601690238
"345" 10.4838104590014 12.9540022357293
"346" 2.85518487052907 6.29982308107452
"347" 1.37823089163785 8.59303463544552
"348" 3.82666021019139 10.9260239650254
"349" 6.59628013756785 11.4606857662692
"350" 6.0418281261454 13.5394969989596
"351" 6.84458079894769 12.3867457706263
"352" 2.239484959533 7.82536317629693
"353" 6.25250222061406 10.9489593760379
"354" 9.02337878182452 12.7280367258882
"355" 5.87062460334588 6.42830248481544
"356" 3.77739471126502 7.43576608124654
"357" 6.5224117511237 11.6646918356657
"358" 5.581063353165 11.4744582289071
"359" 5.8258835594689 9.27509639027373
"360" 4.97001768334364 12.4281764839864
"361" 5.83236558894117 7.6399189050342
"362" 1.96996889198014 8.96256783420205
"363" 4.38276475138657 5.17135427607812
"364" 9.54112939527314 7.69731425340696
"365" 1.12464634428873 9.88560769749689
"366" 5.73064054818989 5.79320009876649
"367" 2.50121468495921 13.9498675755479
"368" 5.31615360135896 8.84478854575256
"369" 7.15548818372343 8.44410429010888
"370" 5.73495197561564 11.8487997676641
"371" 7.42327832339323 10.1796372170357
"372" 3.8947657134799 10.0335357264803
"373" 2.68253672545727 8.36742312664506
"374" 3.19904796614124 6.3950098905466
"375" 5.91867402214205 12.0220578336757
"376" 5.95348285844967 12.6752964681689
"377" 2.75456271398402 14.8259881510469
"378" 7.05199697672659 8.55591283348792
"379" 2.16907690057293 5.05380002900082
"380" 7.65775797670159 8.17012928020645
"381" 3.53803243131164 10.9634927084203
"382" 4.82536349124106 12.4266162480296
"383" 4.39386879853837 9.99163169704352
"384" 7.94488575400174 10.3479378359264
"385" 6.29612984521283 8.65889009541341
"386" 2.62491372102703 8.31684375577379
"387" 4.3373088461396 11.1368974005369
"388" 4.20671938536878 10.3100900439761
"389" 4.91168438306745 9.76030669976122
"390" 8.39465834243785 10.3421052961937
"391" 5.44615959120865 7.18164028508757
"392" 4.80067247286625 5.37965300923454
"393" 5.51642347919003 8.82414139017706
"394" 4.99196487134249 12.6459376147457
"395" 3.99490127043407 9.32386063870853
"396" 7.77063210734222 9.17724326672349
"397" 4.32320974656208 8.93109329158322
"398" 8.68361051232251 11.3187465559233
"399" 5.57509915852086 10.2261768185585
"400" 4.55471435070295 9.83659588293291
"401" 6.19604835111061 2.51807446479037
"402" 7.85569963037573 1.6418830564253
"403" 9.616636803178 0.837229158200046
"404" 7.27110486232213 2.64185137806891
"405" 10.1579211330726 6.45034353529939
"406" 2.59891146153577 3.47561767630622
"407" 10.6394882012416 2.32059115860894
"408" 8.26805001424212 4.29056584660673
"409" 9.65647728696113 4.9548635217641
"410" 10.3466858087486 0.668327290068389
"411" 7.479241059239 3.75538535315025
"412" 7.61544659234584 2.84536107091163
"413" 6.69281118622984 0.449701726857814
"414" 7.61677338709579 -0.0628710816458629
"415" 8.50048823292216 2.29058783703195
"416" 10.2129373833805 3.69758843925998
"417" 8.634961224151 2.47997093748835
"418" 6.36804391555941 6.03457705360637
"419" 5.1517737081012 3.80572265964049
"420" 6.54222668134158 2.07938781600774
"421" 5.89749136230841 1.29754646362746
"422" 6.20862618363983 3.27087173343715
"423" 9.32237653887747 2.77818591902405
"424" 8.16871189283594 -0.0434956197360949
"425" 5.86739122803672 6.00771180153217
"426" 5.82704382083009 3.61624283138766
"427" 6.97764346103104 0.350333557929927
"428" 7.77816100081809 3.51715396231104
"429" 7.22992887997802 5.968734807285
"430" 9.11130750628237 6.56726475300101
"431" 8.12903532225333 2.11617692961017
"432" 9.06091973470264 3.21085854568533
"433" 9.76596190214113 1.75857982237775
"434" 9.88863068759086 2.01895293031573
"435" 8.62939161984425 3.11252161770071
"436" 8.1546894519259 0.723279901438406
"437" 8.67164972724824 3.46162261892895
"438" 10.9984018684883 3.02788749174106
"439" 7.67494739623136 5.15628514228317
"440" 8.28011786017157 1.3505949678434
"441" 11.196096983081 0.368430481225367
"442" 8.98564738314631 0.947227225486965
"443" 5.83023010446611 1.39743130725698
"444" 8.57137876552094 3.96896614736773
"445" 7.63265794443127 6.40737812800129
"446" 8.89122208938282 3.67002889496776
"447" 4.8831717220103 3.87461418855599
"448" 7.95129878857231 4.24230314690765
"449" 6.03277932050536 4.59912489868612
"450" 2.95984729696309 0.734386176173301
"451" 11.3891302879496 2.54577121046884
"452" 8.05759297374274 5.2257158827949
"453" 9.33088518896204 1.5847943716548
"454" 6.72418764618652 0.873800294568021
"455" 7.64208661033381 4.80501840833143
"456" 7.94941440172804 0.568231741009113
"457" 7.92955092801726 2.7223343570075
"458" 8.47308372088262 3.76400366097211
"459" 6.47806478437677 3.68761826085193
"460" 8.22221460720705 5.30889268484443
"461" 5.59353185642397 2.68039566622231
"462" 8.21758010901497 5.22839074028784
"463" 5.61165520048099 2.50520950613723
"464" 6.59413135445027 1.33057778019873
"465" 8.33465329367454 1.31214201591729
"466" 8.06914088510031 2.87399216673511
"467" 7.32154926311255 1.64619537106691
"468" 4.71070936668268 2.4945180265266
"469" 9.02214968995365 0.311769784773794
"470" 5.28808131797514 2.33159309921455
"471" 6.45472805373014 3.89685532583791
"472" 7.68407653657087 3.20866491487678
"473" 9.03472979884349 0.450127990555961
"474" 7.47713511050059 5.83456721426047
"475" 10.4537784036514 4.81450977686767
"476" 8.70824161668973 1.46008350130938
"477" 6.42973414279203 4.56030387054832
"478" 7.70552227200343 2.95982562965558
"479" 10.5451380118512 2.20612491342475
"480" 7.03837044490946 5.38656637454676
"481" 9.90749259489813 5.44260726074729
"482" 9.73787089653367 5.35324729830888
"483" 8.20743346416516 4.45277648160896
"484" 8.90642190755717 3.73135251023251
"485" 8.27438889446189 3.57906403739696
"486" 6.51928063725999 5.64782436943075
"487" 8.16182802788635 4.86581891995633
"488" 9.64273675064891 3.09999024532785
"489" 6.20099573866999 3.40683437123385
"490" 4.4488396278815 4.38335249254039
"491" 7.95918658613332 3.60325415649121
"492" 8.65414139943022 2.39176588187471
"493" 6.58849028880656 5.90502065001811
"494" 8.71673404115019 2.87673887068638
"495" 7.56082510243131 1.41601549604248
"496" 5.3089783062274 3.02531726891535
"497" 7.67909544179123 0.596311823095984
"498" 7.43192647734869 2.23621371663974
"499" 8.94623775861062 -0.516682434676099
"500" 9.25176564522855 3.46905976866491
"501" 7.69742673058377 2.73102646293665
"502" 6.20245483184494 0.291684554631459
"503" 9.80067235660448 2.51048563981153
"504" 8.64594150902316 0.836736029507049
"505" 7.61869697604635 4.1071198546756
"506" 9.8040438510079 5.94732929777431
"507" 8.04330901351114 1.64003203821329
"508" 8.55760664282393 2.95227505900505
"509" 5.84852559629389 2.9320017433949
"510" 7.81274832704643 2.85532221729216
"511" 7.04249213266862 2.26271904338653
"512" 7.77732443989321 5.0086251691815
"513" 8.6452651645938 2.97371876993489
"514" 9.01144659075323 2.44808867539523
"515" 7.5155521493337 5.76844313273078
"516" 7.19632522967307 1.83448176194382
"517" 8.66838751286695 2.72982922124575
"518" 6.94197649439341 1.67624005420616
"519" 6.46367233780818 3.32047410979046
"520" 8.64277250248895 7.35172975131711
"521" 6.94147110833421 2.35728728249097
"522" 8.92295720016307 1.33471426499408
"523" 8.30276797680457 5.52584291472531
"524" 7.94051618023297 2.45955113881294
"525" 7.52138635571586 1.59177276138403
"526" 10.0408570484827 2.68270882234868
"527" 8.49604642523597 4.22031113313659
"528" 6.31638650031162 5.60657952549288
"529" 4.43613303317239 2.69478924772603
"530" 8.10474674490414 2.60029659605652
"531" 9.21189056338112 2.10362710720325
"532" 8.92112160296015 3.76996223658259
"533" 8.08505633315069 2.92450657904603
"534" 9.5616700172064 4.95259854381062
"535" 5.86024749216764 3.11483592617229
"536" 6.59685973950429 2.59653692744255
"537" 10.8115096280912 3.70126196110089
"538" 7.59539720687202 1.02209197616489
"539" 7.03388083128135 1.01607722384349
"540" 5.03012154067004 0.84035502773088
"541" 8.69910591967337 4.1533096187881
"542" 7.46485777526427 2.93218577481884
"543" 8.38826874674089 0.125410165070076
"544" 4.34383520489402 1.82790998545176
"545" 6.8683955443043 3.42689641391625
"546" 5.04708371551035 2.75256780041619
"547" 7.86454209461863 3.31448041868486
"548" 8.71243380789187 1.85644398532234
"549" 8.71356697486026 3.24435736313379
"550" 5.32229387693057 1.65708768541234
"551" 4.4416098476614 1.0067790363739
"552" 7.20674459973885 1.36270102777449
"553" 7.24624090771573 -0.890201433565751
"554" 4.76527699005915 2.62405212543596
"555" 8.84306299907404 4.11948650887002
"556" 6.91094878182957 3.61461475160502
"557" 8.59812989391467 1.31818876976215
"558" 9.16606746384002 2.76671981035868
"559" 8.98984511918313 4.98046954896989
"560" 7.97615036255025 5.45256073005417
"561" 6.74199184658423 0.0848985534999942
"562" 7.88800595190081 5.05255653413704
"563" 7.35618400742272 5.85000736975391
"564" 9.33341999391152 2.88876069102261
"565" 7.02765979017554 5.15542315425338
"566" 10.5651195455211 3.62655880709831
"567" 10.4786821158795 4.26770855734063
"568" 7.19227469385584 3.06680044731831
"569" 10.1386918637082 3.5071625422354
"570" 4.83023000412642 3.27498560404223
"571" 8.66439052540358 2.87982843262651
"572" 7.81224143149782 6.88845490007055
"573" 7.5694018881794 0.0819445111956139
"574" 8.02770113948031 6.14039683875802
"575" 8.57670155563663 4.72586969259442
"576" 7.69948996728448 2.41808391935149
"577" 7.37042479974602 2.86485167572188
"578" 6.16810691213668 5.33119831696012
"579" 8.31113846558293 2.37872490329731
"580" 8.86401222594979 5.60483708411502
"581" 8.6442889689531 3.64816248752856
"582" 9.24354443776839 2.3992475835001
"583" 7.92430357981656 2.85644888556077
"584" 6.61220328997121 3.64947282321361
"585" 7.58311287286911 -1.18630162527028
"586" 9.2707787270401 6.28368335256201
"587" 7.20507321493867 2.85245992163014
"588" 9.29149050307436 3.16213962246144
"589" 7.97121059530689 5.38252767374984
"590" 8.9233145085145 4.85360647666507
"591" 7.94674191798681 1.15224453664851
"592" 7.45148795734032 2.77078635370098
"593" 8.97738842992619 2.05522963974471
"594" 9.52387633515 1.82166524619084
"595" 8.65581277664428 4.91169884273844
"596" 5.63033768900958 1.4489415189773
"597" 7.69483986874607 2.78511752238417
"598" 7.89298146486091 1.7139278836689
"599" 7.74905021805721 4.06803178658249
"600" 4.52943116807235 4.67297909749998
