"data_class1" ""
"81" 8.59103851532285 1
"82" 17.0096889259051 1
"83" 4.03164178322563 1
"84" 0.740753421771922 1
"85" 3.21279025927963 1
"86" 11.9081015684928 1
"87" 15.5942115694727 1
"88" 2.67593078702864 1
"89" 6.08521138789882 1
"90" 4.30990820947589 1
"91" 1.55455371148221 1
"92" 4.14289275229613 1
"93" 12.731829909417 1
"94" 4.04369344880038 1
"95" 6.95417382948572 1
"96" 4.12698253606295 1
"97" 4.87161791304947 1
"98" 2.74602702126325 1
"99" 12.2424135919962 1
"100" 3.25238699351761 1
"101" 5.72149649779541 1
"102" 7.50189761681719 1
"103" 0.332589374354388 1
"104" 1.95772647485647 1
"105" 4.44766067574198 1
"106" 14.2411519347375 1
"107" 5.92335719026977 1
"108" 5.56573892662062 1
"109" 2.96663689017609 1
"110" 4.65206715917138 1
"111" 3.23645824349774 1
"112" 3.900065444954 1
"113" 8.1720006212378 1
"114" 17.884868058721 1
"115" 2.71500027811096 1
"116" 15.356644883663 1
"117" 2.42173935651011 1
"118" 15.7450052885687 1
"119" 23.7136866248394 1
"120" 6.64826557520449 1
"121" 6.18912998529541 1
"122" 3.557196408331 1
"123" 6.73690341768135 1
"124" 4.12242754460522 1
"125" 5.99205411429087 1
"126" 5.56574076665603 1
"127" 16.2685920791217 1
"128" 1.92461102610795 1
"129" 13.2821967224032 1
"130" 13.1877564964471 1
"131" 15.7666220480981 1
"132" 17.9486853847139 1
"133" 0.403292105712981 1
"134" 3.09975943390765 1
"135" 12.4706305384947 1
"136" 14.3257594438009 1
"137" 19.0862042289496 1
"138" 16.7126927603788 1
"139" 16.6035418519165 1
"140" 5.69745406679912 1
"141" 14.4997519472971 1
"142" 17.6115710694215 1
"143" 7.28956047660581 1
"144" 17.4553539426452 1
"145" 4.76688107899101 1
"146" 15.4750754106641 1
"147" 7.37517182150658 1
"148" 4.64079474479267 1
"149" 8.33580469024525 1
"150" 18.4709292599599 1
"151" 3.52155700329751 1
"152" 2.46435485797858 1
"153" 6.08959010211627 1
"154" 18.9820917749731 1
"155" 3.44069473646871 1
"156" 3.73479623682632 1
"157" 6.65875907061504 1
"158" 3.85919681891312 1
"159" 0.914205134919376 1
"160" 17.7095859777753 1
"161" 13.6701467010152 1
"162" 2.57632395516377 1
"163" 3.58119517805449 1
"164" 3.68082525030255 1
"165" 3.79206123651874 1
"166" 10.4653437272616 1
"167" 9.68477203850787 1
"168" 3.23778171374359 1
"169" 7.93209693530156 1
"170" 16.7942963884987 1
"171" 2.76060768047941 1
"172" -1.34886829719165 1
"173" 4.11512122407459 1
"174" 14.1753146741224 1
"175" 5.66354401891725 1
"176" 6.81001994168576 1
"177" -0.552344744259662 1
"178" 13.4097262456384 1
"179" 4.82945564170483 1
"180" 3.13320524518339 1
"181" 18.3200821399647 1
"182" 14.2593384333625 1
"183" 2.4311066089445 1
"184" 2.94112754334603 1
"185" 4.46464464053357 1
"186" 3.98961172159646 1
"187" 2.34405769559748 1
"188" 16.6203997076637 1
"189" 17.6114675762406 1
"190" 0.288588797408877 1
"191" 4.83745810806949 1
"192" 5.76733242595168 1
"193" 3.49091314658377 1
"194" 6.82932841577454 1
"195" 3.41998390600187 1
"196" 0.773546439197036 1
"197" 4.75476389408413 1
"198" 12.9422852317375 1
"199" 1.2127414776459 1
"200" 6.88124715130405 1
"201" 6.09492171566421 1
"202" 7.90241612656088 1
"203" 3.28248832064092 1
"204" 3.41641747341795 1
"205" 5.7992483301844 1
"206" 3.38912107142001 1
"207" 3.7190439760355 1
"208" 2.93126741972133 1
"209" 19.6962879908107 1
"210" 1.55464838379453 1
"211" 18.7636139306366 1
"212" 6.16175722722354 1
"213" 2.38736357412644 1
"214" 3.36052479165577 1
"215" 5.51836388576039 1
"216" 17.6346768490747 1
"217" 4.9820765144704 1
"218" 19.310566991257 1
"219" 17.1365596226367 1
"220" 11.1835308137232 1
"221" 17.7478470474604 1
"222" 7.6895154502206 1
"223" 4.74813751123337 1
"224" 16.5416851921245 1
"225" 6.90955139991077 1
"226" 18.3215303567999 1
"227" 6.51921559644339 1
"228" 16.8341317845362 1
"229" 13.1250836961169 1
"230" 10.5464770119634 1
"231" 3.39098859936994 1
"232" 5.07401297303627 1
"233" 3.05346565181523 1
"234" 17.1816358176705 1
"235" 14.9626477657577 1
"236" 5.5158066099208 1
"237" 14.5122879189344 1
"238" 17.7957739160624 1
"239" 5.57598402425475 1
"240" 0.108961908129002 1
"241" 15.2170145719564 1
"242" 17.8400529305653 1
"243" 1.51578127596249 1
"244" 14.8958441267422 1
"245" 0.648987969892408 1
"246" -1.21093255221776 1
"247" 2.29089008193074 1
"248" 13.804686740584 1
"249" 14.7678087541479 1
"250" 17.7310095701807 1
"251" 4.82563368415678 1
"252" 1.44429768219088 1
"253" 6.26812693031362 1
"254" 2.05132108576322 1
"255" 6.80841367951703 1
"256" 7.63499269165252 1
"257" 14.7861465093537 1
"258" 1.3699872859557 1
"259" 3.75809347620057 1
"260" 3.71952330086577 1
"261" 4.08797200584345 1
"262" 0.309247569454507 1
"263" 4.29242764323212 1
"264" 12.6434271156027 1
"265" 0.341014812804672 1
"266" 5.82022960169806 1
"267" 16.8938972393879 1
"268" 5.70051695816887 1
"269" 20.8360666068736 1
"270" 3.69218993989773 1
"271" 1.66019812117018 1
"272" 2.20454334543505 1
"273" 4.32231146759341 1
"274" 14.316214742537 1
"275" 1.15476135159471 1
"276" 22.3573037772309 1
"277" 2.33925081064947 1
"278" 2.95053298771305 1
"279" 3.60355562809262 1
"280" 16.3977591065594 1
"281" 18.745427207067 1
"282" 5.12027204290499 1
"283" 5.61620189906434 1
"284" 0.805376624392091 1
"285" 8.59864042552522 1
"286" 4.51971886276436 1
"287" 13.3845150261838 1
"288" 6.17182707182399 1
"289" 4.73028763140744 1
"290" 13.6081386931386 1
"291" 5.22947591610751 1
"292" 9.80066747338637 1
"293" 5.43136042278921 1
"294" 4.282776377588 1
"295" 4.04418809190057 1
"296" 5.65361678291313 1
"297" 15.4327901474608 1
"298" 1.92719783310528 1
"299" 4.14479696638716 1
"300" 5.8085835082139 1
"301" 5.91059557489262 1
"302" 5.83536189183388 1
"303" 4.67977019473687 1
"304" 18.5657565021882 1
"305" 4.38997193651636 1
"306" 3.45785977209927 1
"307" 4.6133161029236 1
"308" 2.80047483521845 1
"309" 6.80251431448359 1
"310" 16.525307922626 1
"311" 3.23068844533813 1
"312" 4.30598827910072 1
"313" 3.18162633857806 1
"314" 4.46190320185834 1
"315" 3.23566874326363 1
"316" 3.3952425703556 1
"317" 14.0454863118504 1
"318" 7.29472140327438 1
"319" 20.4399126087612 1
"320" 3.85384691457386 1
"321" 2.51841121207149 1
"322" 5.86673138699335 1
"323" 5.53735299951018 1
"324" 18.7376290412083 1
"325" 2.27289377386947 1
"326" 4.30951749575794 1
"327" 14.0612408572529 1
"328" 1.30761626651776 1
"329" 0.334031212939154 1
"330" 2.49058837297627 1
"331" -0.649113386557718 1
"332" 3.18084139348801 1
"333" 11.0688863086931 1
"334" 2.11557943068516 1
"335" 15.1902772996316 1
"336" 12.4750625461653 1
"337" 5.23407759356885 1
"338" 15.4691636046474 1
"339" 1.58408942324246 1
"340" 7.47300643651882 1
"341" 7.13960987964146 1
"342" 10.4106430992244 1
"343" 4.36707650904699 1
"344" 8.11912253083159 1
"345" 3.16481469606539 1
"346" 6.03915715915961 1
"347" 4.43249155103504 1
"348" 4.12992877253832 1
"349" 6.60700395962077 1
"350" 7.46225625182077 1
"351" 0.17255833091557 1
"352" 2.09543112136333 1
"353" 19.7375383711355 1
"354" 11.4444932581493 1
"355" 8.25610047836172 1
"356" 7.93450135886478 1
"357" 0.469814294503183 1
"358" 16.5148762115996 1
"359" 12.3323234574856 1
"360" 1.38389449786784 1
"361" 15.3723949183661 1
"362" 5.53677384421544 1
"363" 1.87091238625328 1
"364" 6.08425572788477 1
"365" 3.52182913072787 1
"366" 4.54627002720162 1
"367" 5.23278560740189 1
"368" 6.66607962624978 1
"369" 7.76341269674225 1
"370" 1.24217697416011 1
"371" 2.7082065405307 1
"372" 2.05102947707197 1
"373" 3.39129952206466 1
"374" 0.201854334822658 1
"375" 5.19029362537308 1
"376" 10.3028190567377 1
"377" 3.95650504789451 1
"378" 5.19480305580164 1
"379" 6.14272495661164 1
"380" 19.2500688656394 1
"381" 5.564743019104 1
"382" 17.7025255790361 1
"383" 3.41341781335611 1
"384" 6.75576947756697 1
"385" 16.4875342273149 1
"386" 4.23952353274938 1
"387" 13.654925892653 1
"388" 15.4752555062406 1
"389" 4.11322887231211 1
"390" 5.89686901038968 1
"391" 4.01248418989064 1
"392" 5.59735786790467 1
"393" 2.12159041125536 1
"394" 2.37012897655739 1
"395" 10.524830138105 1
"396" 2.17097224049587 1
"397" 4.53153255900797 1
"398" 10.8366899520496 1
"399" 4.17963575166733 1
"400" 4.54162356740942 1
"401" 3.30075248427582 1
"402" 6.07923733961583 1
"403" 2.03259357704063 1
"404" 5.27839189224427 1
"405" 19.981865957691 1
"406" 4.64386869067264 1
"407" 4.03261470243648 1
"408" 14.6756705886421 1
"409" 7.28212124700503 1
"410" 4.74508803295384 1
"411" 2.37479362547201 1
"412" 7.19672277583657 1
"413" 3.19961472839505 1
"414" 2.77829968845816 1
"415" 2.39967171697015 1
"416" 9.02494468672688 1
"417" 4.57200448172163 1
"418" 12.1156404978501 1
"419" 14.3865995155093 1
"420" 2.37391924940981 1
"421" 14.290966382015 1
"422" 2.05593058548725 1
"423" 11.1646285119506 1
"424" 3.53846226427444 1
"425" 15.8267703671243 1
"426" 4.09821459368167 1
"427" 5.66968257532327 1
"428" 4.13260110577642 1
"429" 2.84096391474632 1
"430" 3.53280493694538 1
"431" 4.85604327713097 1
"432" 1.5062567878128 1
"433" 6.73541858884073 1
"434" 4.44833413089755 1
"435" 0.26078284626899 1
"436" 4.49293751898126 1
"437" 6.40297674781894 1
"438" 4.82264770153233 1
"439" 2.38998677355432 1
"440" 10.3620769471055 1
"441" 3.27259384907504 1
"442" 12.1641149929251 1
"443" 1.79339846317695 1
"444" 5.29267167450052 1
"445" 7.67642472663535 1
"446" 5.3464587282826 1
"447" 5.42688993045385 1
"448" 6.83197319540137 1
"449" 6.5431826045451 1
"450" 3.25658532675385 1
"451" 17.5518173474614 1
"452" 6.48886827665148 1
"453" 17.6043946404846 1
"454" 3.0673191541328 1
"455" 6.74937911432735 1
"456" 4.31752602503411 1
"457" 2.9647594612579 1
"458" 3.50278812845567 1
"459" 4.72540868902827 1
"460" 5.99286266321121 1
"461" 0.283987947006112 1
"462" 1.88471206519099 1
"463" 13.7944572425236 1
"464" 7.00780678341785 1
"465" 3.62515005822633 1
"466" 13.9594662918524 1
"467" 2.41387303311417 1
"468" 14.2779303147879 1
"469" 21.7867771617666 1
"470" 14.7444530881107 1
"471" 6.37191870822547 1
"472" 16.5992276401126 1
"473" 3.57019613977472 1
"474" 5.12859094624143 1
"475" 1.77196313879237 1
"476" 16.1359010494007 1
"477" 5.1663546603856 1
"478" 3.87642563985833 1
"479" 7.35942015986865 1
"480" 5.93178986458046 1
"481" 3.99579430100827 1
"482" 6.02925844586095 1
"483" 4.0729131814881 1
"484" 7.02097157673066 1
"485" 0.650458375053364 1
"486" 13.8029483062242 1
"487" 0.918925182902619 1
"488" 2.76073597237468 1
"489" 6.79620853550344 1
"490" 2.52162712294014 1
"491" 14.913579356722 1
"492" 20.6765081793389 1
"493" 8.06258090466312 1
"494" 14.6576652102827 1
"495" 5.29872200820956 1
"496" 12.4339872443366 1
"497" 5.96703996822947 1
"498" 15.6601243341572 1
"499" 16.5958715758435 1
"500" 2.78377252853674 1
"501" 15.9234953887056 1
"502" 13.5330099909583 1
"503" 8.92156271823389 1
"504" 5.5469541772572 1
"505" 2.90349826979486 1
"506" 3.71778105062421 1
"507" 4.27613796409855 1
"508" 4.17395153812024 1
"509" 18.0041733197757 1
"510" -0.571568700515679 1
"511" 10.3997757020717 1
"512" 5.37924796430506 1
"513" 4.3940956885646 1
"514" 5.99784058724573 1
"515" 13.0207420662161 1
"516" 1.897625630881 1
"517" 15.8397467794511 1
"518" 3.77229723997153 1
"519" 19.3219680967831 1
"520" 21.5687253266478 1
"521" 15.669380984236 1
"522" 2.44441897839988 1
"523" 2.60233442023397 1
"524" 6.00689380295807 1
"525" 5.79615063460352 1
"526" 16.1080021083409 1
"527" 3.60386750825964 1
"528" 2.59307227468116 1
"529" 4.62819864787296 1
"530" 10.9795622869933 1
"531" 14.2062881026711 1
"532" 5.23759217341615 1
"533" 18.1631873502159 1
"534" 1.88478880732303 1
"535" 13.493417719637 1
"536" 3.53205314139067 1
"537" 17.4157290468717 1
"538" 2.23358816227481 1
"539" 2.30511504475613 1
"540" 12.4457664917106 1
"541" 1.15478363591551 1
"542" 2.38846270944935 1
"543" 5.86838269612496 1
"544" 14.0003952023886 1
"545" 13.8085333785939 1
"546" 6.48704436455268 1
"547" 5.45497396674862 1
"548" 10.1009241910235 1
"549" 15.3540645874729 1
"550" 14.6116238465739 1
"551" 2.79300518777256 1
"552" 5.4577245646977 1
"553" 3.73646474136066 1
"554" -1.01801567765554 1
"555" 1.96519601500707 1
"556" 4.98107639703835 1
"557" 13.0270243213561 1
"558" 2.92191968673144 1
"559" 5.56282228578693 1
"560" 6.0690500850935 1
"561" 19.3647350931865 1
"562" 6.90770962067048 1
"563" 3.24408948307676 1
"564" 20.1322348525189 1
"565" 20.2588808040863 1
"566" 3.166008962771 1
"567" 6.36059616934282 1
"568" 3.85289803225018 1
"569" 3.89084009970841 1
"570" 2.09248475944788 1
"571" 3.92428707964106 1
"572" 15.5526139812203 1
"573" 11.8590951342645 1
"574" 0.731124108762244 1
"575" 1.35479121960504 1
"576" 20.8708372281264 1
"577" 0.0961318579281705 1
"578" 14.2749427544632 1
"579" 8.34530627792548 1
"580" 15.3043734288545 1
"581" 5.90939510838161 1
"582" 14.6576229169633 1
"583" 7.59981768747066 1
"584" 2.65360489935822 1
"585" 15.5596808513286 1
"586" 23.637892497714 1
"587" 4.29379438150136 1
"588" 11.877475873414 1
"589" 15.4924475953329 1
"590" 3.72195957737612 1
"591" 8.9300598194431 1
"592" 16.847761535305 1
"593" 2.29141336570873 1
"594" 12.523973277759 1
"595" 4.9500019496339 1
"596" 18.9784891578375 1
"597" 4.94844200222676 1
"598" 14.508486870341 1
"599" 1.39662914714701 1
"600" 14.3135485292444 1
"601" 4.28827686081794 1
"602" 4.08262197067241 1
"603" 4.01371225835904 1
"604" 18.5611262355835 1
"605" 17.5950709776215 1
"606" 2.84187965683098 1
"607" 6.24783318629115 1
"608" 14.001118557245 1
"609" 18.452516995568 1
"610" 0.409023371230451 1
"611" 3.28939511339634 1
"612" 14.993040063177 1
"613" 5.79109749129428 1
"614" 3.5396342493397 1
"615" 1.72586040221267 1
"616" 2.22010615920074 1
"617" 5.68233115197117 1
"618" 2.90384880573968 1
"619" 14.8478851462508 1
"620" -0.966884286053367 1
"621" 14.4265790166552 1
"622" 6.85707123020229 1
"623" 3.36809716358845 1
"624" 6.06962516610585 1
"625" 2.29100354290997 1
"626" 3.07327305367873 1
"627" 2.18156257763158 1
"628" 14.7100053002983 1
"629" 3.41886103328125 1
"630" -1.38732958521346 1
"631" 4.77867022648235 1
"632" 5.33126390177718 1
"633" 6.13089824536263 1
"634" 10.2330848334844 1
"635" 5.2752490988994 1
"636" 4.53425734133932 1
"637" 16.2619764332206 1
"638" 4.96133285435169 1
"639" 5.47641533815294 1
"640" 5.29688714466615 1
"641" 16.7909717859483 1
"642" 4.23587010584435 1
"643" 4.53427710203538 1
"644" 5.55701994982268 1
"645" 11.9817561426313 1
"646" 3.84429293590695 1
"647" 15.6859339264132 1
"648" 12.7875790123099 1
"649" 22.0349629941915 1
"650" 5.39075243774637 1
"651" 3.66615623857882 1
"652" 13.8011828509888 1
"653" 2.43597259941919 1
"654" 1.98053039812769 1
"655" 3.81624307126126 1
"656" 5.56211376353718 1
"657" 10.1659091265158 1
"658" 4.88060303395641 1
"659" 12.7727604948004 1
"660" 3.83885880781112 1
"661" 19.7210611410413 1
"662" 3.54058967196121 1
"663" 3.93833379646342 1
"664" 3.52211511987963 1
"665" 6.18473177808812 1
"666" 6.83408784127629 1
"667" 2.89299177128609 1
"668" 2.8424982280261 1
"669" 4.82343063433076 1
"670" 11.037563287291 1
"671" 3.26217397886586 1
"672" 5.59574520118966 1
"673" 0.935444137395548 1
"674" 2.85775416445845 1
"675" 4.86090448589239 1
"676" 7.40030267940347 1
"677" 5.06655939214039 1
"678" 0.43620019285135 1
"679" 5.5020810764916 1
"680" 0.553192360882537 1
"681" 14.6398081088982 1
"682" 2.70462828486707 1
"683" 3.07583405402381 1
"684" 3.36468808888573 1
"685" 4.19732207664781 1
"686" 3.72270480379362 1
"687" 5.82572437198626 1
"688" 11.2652814557678 1
"689" 9.3987071547911 1
"690" 2.42571797042069 1
"691" 17.5030387593344 1
"692" 3.56661850435023 1
"693" 17.35767638035 1
"694" 22.0220327593607 1
"695" 2.80417954739362 1
"696" 3.10874951930189 1
"697" 7.25544074709743 1
"698" 4.31906804524351 1
"699" 3.64930507343028 1
"700" 3.74524524015921 1
"701" 3.78544027894886 1
"702" 16.8033475415249 1
"703" 7.78259970386664 1
"704" 1.84419866597419 1
"705" 17.8495080031014 1
"706" 21.2598213403132 1
"707" 16.955709418916 1
"708" 3.87699700568291 1
"709" 7.30101176172003 1
"710" -0.301838424088253 1
"711" 12.0915466937207 1
"712" 6.45094775917586 1
"713" 2.18816693488716 1
"714" 6.82814963850342 1
"715" -0.181914365614133 1
"716" 4.11263639002165 1
"717" 0.214408974912111 1
"718" 1.69858901128566 1
"719" 3.96523184938806 1
"720" 2.35877131785967 1
"721" 5.75932916063427 1
"722" 2.90014845792736 1
"723" 0.928461798874965 1
"724" 8.2139612141592 1
"725" 4.3195494941595 1
"726" 7.76936299223476 1
"727" 1.28846639046194 1
"728" 1.89267719796642 1
"729" 5.52913729846508 1
"730" 19.6604969944769 1
"731" 1.79765026621721 1
"732" 3.34035853995372 1
"733" 19.8104485403198 1
"734" 17.6418453077311 1
"735" 1.65222077084908 1
"736" 3.22442424786368 1
"737" 3.29805967711039 1
"738" 4.7088542169568 1
"739" 3.50618495561759 1
"740" 4.34775807493187 1
"741" 6.98468764863342 1
"742" 3.32901846616026 1
"743" 2.49270822938724 1
"744" 18.904031601298 1
"745" 14.7914755035284 1
"746" 12.236912355383 1
"747" 4.31437015990393 1
"748" 1.41958938104505 1
"749" 13.00535924419 1
"750" 3.31063413553143 1
"751" 3.07249960501544 1
"752" 17.9849542365796 1
"753" 6.20509634698509 1
"754" 16.4602835740636 1
"755" 6.86533845690946 1
"756" 4.77411943305315 1
"757" 6.82801615700842 1
"758" 1.09006798110567 1
"759" 4.32840311434527 1
"760" 2.85536298280919 1
"761" 5.51757889775862 1
"762" 13.8527453219595 1
"763" 16.0932739142267 1
"764" 2.95361118103509 1
"765" 4.48831083491397 1
"766" 5.96759737189552 1
"767" 2.79586152724682 1
"768" 8.10986745189073 1
"769" 2.50024066236938 1
"770" 6.8787091173569 1
"771" 0.824304586108555 1
"772" 6.48889305115316 1
"773" 1.00755931002034 1
"774" 3.59316087734612 1
"775" 17.959510559928 1
"776" 5.86026774043915 1
"777" 10.6028995963447 1
"778" 1.16442081897687 1
"779" 16.499994366341 1
"780" 13.1645672467329 1
"781" 12.5368268530309 1
"782" 12.9410256997828 1
"783" 6.31216302595879 1
"784" 14.1103774840025 1
"785" 2.57436523213272 1
"786" 4.23813924221836 1
"787" 14.5006868338634 1
"788" 5.14536920822894 1
"789" 20.1120752300025 1
"790" 15.7359499534759 1
"791" 5.36648568538096 1
"792" 16.128974165071 1
"793" 1.66614159247739 1
"794" 11.3418687003253 1
"795" 3.85960968703312 1
"796" 4.27323437692435 1
"797" 5.8710759744237 1
"798" 4.11122005392537 1
"799" 2.60186905624959 1
"800" 17.4331462030854 1
"801" 0.0851282233969877 1
"802" 16.7088724939134 1
"803" 2.75224321132565 1
"804" 1.75496764358594 1
"805" 5.04214962705232 1
"806" 3.11830096001718 1
"807" 3.01312370797363 1
"808" 4.36722091392948 1
"809" 8.05189067383391 1
"810" 15.6443219139626 1
"811" 4.91400468169303 1
"812" 2.79379815520064 1
"813" 4.64294487058725 1
"814" 5.47176359865255 1
"815" 3.78577724889962 1
"816" 5.28723483552164 1
"817" 13.2749923493073 1
"818" 6.03050977226961 1
"819" 3.25334743634863 1
"820" 2.1361225810216 1
"821" 5.34924461196513 1
"822" 3.19129173727549 1
"823" 4.35177687442639 1
"824" 6.16758944992216 1
"825" 4.02683997519271 1
"826" 1.65847157044533 1
"827" 5.90534013250541 1
"828" 2.53311638398451 1
"829" 5.39769057710536 1
"830" 3.9018671741659 1
"831" 3.84313915194361 1
"832" 15.7737832087544 1
"833" 5.41165552283841 1
"834" 1.72533022311427 1
"835" 4.45861076993222 1
"836" 4.95488138369041 1
"837" 13.3613065628493 1
"838" 5.0385402152756 1
"839" 18.9522284760119 1
"840" 4.20806134660497 1
"841" 16.7953728570413 1
"842" 14.970531884316 1
"843" 14.4497507293728 1
"844" 5.37819283215785 1
"845" 14.5527805094515 1
"846" 2.80314610626972 1
"847" 3.77828978381913 1
"848" 4.86233239612405 1
"849" 4.29187123315424 1
"850" 1.88062111661426 1
"851" 17.690940119372 1
"852" 3.60383471583169 1
"853" 4.07303529490141 1
"854" 2.38828938816073 1
"855" 16.7468161752287 1
"856" 2.90695709023897 1
"857" 3.24602081899982 1
"858" 4.28938447591736 1
"859" 5.74659023454454 1
"860" 4.23748303796716 1
"861" 10.2991005468795 1
"862" 4.52006795088363 1
"863" 5.80087831216879 1
"864" 17.9163166092315 1
"865" 3.13143242649074 1
"866" 4.11098362582698 1
"867" 17.0000326003033 1
"868" 2.69885530249429 1
"869" 3.98575297633901 1
"870" 4.97326470354976 1
"871" 6.30269439222901 1
"872" 7.35777583623607 1
"873" 10.0624173361019 1
"874" 2.70991657014226 1
"875" 2.52509054656596 1
"876" 17.4829983905609 1
"877" 5.9181100568985 1
"878" 16.5281115031931 1
"879" 4.62968309453409 1
"880" 2.38038676458755 1
"881" 4.44669934032562 1
"882" 2.68737500233157 1
"883" 13.6890005099587 1
"884" 4.13122206827323 1
"885" 3.0823464005173 1
"886" 6.25249930945097 1
"887" 13.4658390470966 1
"888" 3.64967355995535 1
"889" 1.65981299323633 1
"890" 18.2543407766008 1
"891" 3.40474633467717 1
"892" 0.17796814353495 1
"893" 5.30694329518468 1
"894" 14.8364906951874 1
"895" 4.76160908024776 1
"896" 1.06511472007311 1
"897" 1.59607508478599 1
"898" 14.1783155517949 1
"899" 3.41888853145019 1
"900" 23.0526080687254 1
"901" 3.35939164797044 1
"902" 4.81415649822637 1
"903" 6.90879360814867 1
"904" 6.16387873700932 1
"905" 15.2412879502254 1
"906" 4.14635243020025 1
"907" 2.29313166982223 1
"908" 5.87831171227142 1
"909" 4.58191274474135 1
"910" 5.27299526163426 1
"911" 6.28051698587918 1
"912" 20.8385319815455 1
"913" 14.5482092016825 1
"914" 3.76829199008016 1
"915" 8.37582632949061 1
"916" 3.32044145255415 1
"917" 18.2636431246555 1
"918" 2.57653752687879 1
"919" 2.06644811521884 1
"920" 3.35546648722196 1
"921" 10.6321010916767 1
"922" 14.3066283361639 1
"923" 4.10431122187243 1
"924" 17.6327572906517 1
"925" 3.60588168118624 1
"926" 5.43786583610793 1
"927" 14.3929300287046 1
"928" 3.38110401550098 1
"929" 2.17955681208185 1
"930" 4.77427271754048 1
"931" 2.17927545853412 1
"932" 26.9335488708419 1
"933" 5.44437299978576 1
"934" 4.64186731871937 1
"935" 5.21920634448038 1
"936" 2.27094503018785 1
"937" 4.55609673438445 1
"938" 5.03061528284579 1
"939" 7.75876269186539 1
"940" 5.8535227675078 1
"941" 12.5699949786805 1
"942" 4.23000819332239 1
"943" 13.0902095957659 1
"944" 3.76195924614955 1
"945" 3.61809475712486 1
"946" 16.4417625281003 1
"947" 4.99484054990408 1
"948" 10.7497922836873 1
"949" 1.20264681177153 1
"950" 4.09780375456335 1
"951" 2.65906346235559 1
"952" 2.48585141749214 1
"953" 3.09649100935377 1
"954" 5.51355433803083 1
"955" -0.590415326338642 1
"956" 2.64510140091378 1
"957" 10.4272970940372 1
"958" 2.06365481735001 1
"959" 3.59924895152807 1
"960" 6.05493040442035 1
"961" 3.18901077950787 1
"962" 7.13755784617209 1
"963" 13.9243793572242 1
"964" 13.0101710210011 1
"965" 15.4427192942529 1
"966" 3.77596300402955 1
"967" 2.70441309626565 1
"968" 3.50558957713649 1
"969" 3.0008076920688 1
"970" 4.22656271041404 1
"971" 4.94427021197832 1
"972" 12.8383806564456 1
"973" 0.721964805793333 1
"974" 3.61801703705767 1
"975" 6.52274765535319 1
"976" 13.0031126307545 1
"977" 16.2150112396521 1
"978" 2.60368188084431 1
"979" 4.7647571568954 1
"980" 2.6844782905836 1
"981" 2.97282876362306 1
"982" 2.88682019616516 1
"983" 6.08331735242555 1
"984" 1.26217570702445 1
"985" 6.65226113411114 1
"986" 3.23381963110863 1
"987" 2.68722875688242 1
"988" 5.8828853501129 1
"989" 4.70275009264443 1
"990" 13.1865271038882 1
"991" 15.3259336172152 1
"992" 3.97875416333774 1
"993" 5.84380975327987 1
"994" 5.5862268940309 1
"995" 17.7192891435905 1
"996" 7.06696129223647 1
"997" 13.0203429026424 1
"998" 7.6337201627152 1
"999" 6.4084332516402 1
"1000" 4.07856887314051 1
"1001" 3.51909629145209 1
